,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.000256822,0.577806941,0.518955664,0.98979071,0.630818295,0.297082492,0.988274971
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,0.060048154,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.620144462,2.83e-05,0.0,0.0,2.53e-05,0.000529854,4.31e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,1.61e-05,0.061803693,0.092257125,0.000155975,0.194689818,0.207338477,0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.0,0.217445901,0.083218168,0.0,0.007643828,0.154253734,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,0.315569823,3.78e-05,0.000672319,0.002197833,0.000177175,3.31e-05,0.001707807
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.0,0.001369009,0.012475255,2.84e-05,0.009010605,0.138589926,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.072595264,0.139095357,0.0,0.007011061,0.000430506,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,3.21e-05,0.034244118,0.036604041,0.003020248,0.03419474,0.007980925,0.009687141
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.0,0.017400582,0.049153998,0.0,0.023792047,0.027188131,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.0,0.000679784,0.005789415,0.003984459,0.005770837,0.044971355,0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.0,0.000509838,0.017181489,0.0,0.002176719,0.050269894,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],0.0,0.0,0.00070967,0.0,0.062922372,0.000827897,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.0,0.000254919,0.006723191,0.0,0.001265534,0.049839388,0.0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],0.0,0.001019676,0.001718149,2.84e-05,0.011971956,0.007285492,7.18e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.000160514,0.002114883,0.015015127,0.0,0.0,0.000231811,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.002744783,0.006306885,0.000784372,0.000311951,0.006479536,0.0020863,0.000114811
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0.0,0.004522452,0.016098308,0.0,0.00035435,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.000128411,9.44e-06,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,0.0,2.83e-05,0.001195234,0.0,7.59e-05,0.001490214,0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,0.0,2.83e-05,0.000821723,0.0,5.06e-05,0.00321224,0.0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,0.000722311,0.0,3.74e-05,4.25e-05,0.0,0.0,0.0
k__Bacteria|p__TM7|c__TM7-3|o__|f__,0.0,0.000113297,0.000522915,0.0,7.59e-05,0.001092824,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__,0.0,0.0,3.74e-05,0.0,0.0,0.002318111,0.0
k__Bacteria|p__Firmicutes|Other|Other|Other,0.0,0.000103856,0.0,0.0,0.000582146,9.93e-05,0.0
