,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.837339269,0.539171739,0.959445658,0.528388495,0.657903365,0.930268392,0.971819286
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.000165763,0.397949391,0.015053468,5.46e-05,5.96e-05,0.040959265,0.001262061
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.113523882,7.29e-05,0.0,0.061330807,0.152403946,5.6e-06,0.00760432
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.024082976,1.82e-05,4.04e-06,0.079764659,0.047467883,0.0,0.005990798
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.000260485,4.25e-05,0.000113032,0.06559318,0.004247519,1.12e-05,0.007492492
