,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.587400593,0.481897919,0.487037691,0.003681586,0.002001439,0.003453717,0.587563997
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.405582411,0.493281702,0.460132565,0.001971243,0.437908497,0.694627429,0.366279751
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,3.9e-05,0.0,0.013648665,0.963647959,0.008443569,0.11944564,0.021143549
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.005574614,0.005831856,0.010824803,0.019306586,0.0,2.21e-05,0.008559034
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.0,0.0,0.000235322,2.9e-05,0.492009882,0.043342492,7.82e-05
