,1,2,3,4,5,6,7
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.445517296,0.002195698,0.000489596,0.846764943,0.002491768,0.014635314,0.732036893
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.474444766,0.53726908,0.631184551,0.032136559,0.352466554,0.225147046,0.060240027
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,0.0,0.229986958,0.204039168,0.060900235,0.566224674,0.704951069,0.000300033
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,0.037252681,0.000528288,0.005113559,0.034550653,0.001379372,0.0,0.002933659
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,0.002107648,0.0,0.0,0.0,0.000860253,1.26e-05,0.161562396
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.00898385,0.054083503,0.02628859,0.002311367,0.029797396,0.002518987,0.00213357
k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,0.004755381,0.028015783,0.01003672,0.000496516,0.003010887,0.000642342,0.002089121
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,0.007086967,0.026166774,0.027689378,0.000650607,0.012355018,0.001826265,0.003500389
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.001396317,0.003400855,0.011940704,0.001335456,0.002788407,0.000881645,0.023169241
k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__,0.0,0.052003368,0.0,0.0,0.002669752,0.002632341,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.010432858,0.006900764,0.00995512,0.00027394,0.003856308,0.019182085,0.000211135
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],5.27e-05,0.004952702,0.020767034,0.001506669,0.000578446,0.006826454,0.00075564
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0.0,0.010516237,0.0,0.003338641,0.002565928,0.000881645,0.003700411
k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,0.000316147,0.004936193,0.018346253,0.00041091,0.00189849,1.26e-05,0.001144572
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,0.005229602,0.004787612,0.005113559,0.00166076,0.00197265,0.002619746,0.001077898
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.000500566,0.006289931,0.010431117,0.0,0.000281807,0.0,0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,0.0,0.005761643,0.000815993,0.000941668,0.003218534,0.004206708,0.000244472
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],7.9e-05,0.002905585,0.0,0.002088791,0.000504286,0.00392962,0.000888988
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,0.00023711,0.000577815,0.0,0.001130002,0.002684584,0.0,0.000544505
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,0.000144901,0.0,0.0,0.001986063,0.000489454,0.0,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,0.000316147,0.001271193,0.006922345,0.001472426,0.001038237,0.0,0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,7.9e-05,3.3e-05,0.0,0.0,0.0,0.005113543,0.00037782
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,0.000289802,0.002955112,0.000870393,0.0,2.97e-05,0.002405632,0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,0.0,0.0,0.000788794,0.0,0.000430127,0.0,0.000555617
