,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.501395628,0.2421875,0.032880629,0.0,0.000869439,3.93e-05,0.285048905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.016618714,0.318591102,0.765189421,0.0,0.058397334,0.003336866,0.357863686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.043285954,0.010460805,0.0,0.000330542,0.168333092,0.845836768,0.033690421
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,0.0,0.0,0.000833929,0.962024387,4.83e-05,0.017155419,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.02649547,0.018802966,0.008815821,0.0,0.321644206,0.0,0.020027946
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,0.098767553,0.071106992,0.000595664,0.0,0.092160556,0.0,0.027480205
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.075192167,0.011122881,0.000595664,0.0,0.095203594,0.0,0.008383791
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.080817624,0.03654661,0.099475816,0.0,0.0,3.93e-05,0.143766496
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.020612359,0.006223517,0.002263522,0.0,0.164275709,0.045224355,0.010402111
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.002404775,0.004766949,0.0,0.0,0.098150027,0.080712912,0.000931532
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,0.010993258,0.101430085,0.000357398,0.0,0.0,0.0,0.031516845
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,0.022244171,0.113347458,0.013700262,0.0,0.0,0.0,0.011488899
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.000343539,0.001191737,0.005599238,0.033494932,0.0,0.006909276,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.012195646,0.008606992,0.0,0.000183634,0.000144907,0.0,0.005433939
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.009876755,0.005693856,0.000238265,0.0,0.0,0.0,0.001242043
