,1,2,3,4,5,6,7
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.255321748,0.64655964,0.588349243,0.143906164,0.40204286,0.98690523,0.645617321
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.257851759,0.0,0.058125423,0.395707684,0.216903665,0.000519102,0.034851322
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,6.98e-05,0.0,2.33e-05,0.0,0.0,2.51e-05,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.084153406,0.0,1.17e-05,3.92e-05,0.0,0.001013086,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.013382887,0.028952007,0.003979275,0.185771912,0.184978971,2.51e-05,0.149568355
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.179072446,0.0,0.000128364,1.96e-05,0.0,0.0007033,0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,0.000331519,0.029901945,0.248827222,0.192547192,0.002803925,0.0,0.000365414
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,0.001012004,0.0,0.0,0.0,0.0,6.7e-05,0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,1.74e-05,0.0,0.0,0.0,0.0,1.67e-05,0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|Other,0.001552903,0.0,0.0,0.0,0.165111156,0.0,0.156305668
