,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.114461476,0.51282269,0.289856512,0.012563736,0.354830839,0.499271063,0.678691275
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.370159338,0.209324049,0.117620774,0.141994697,0.274723487,0.072927615,0.024505475
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.189743848,0.047809103,4.96e-05,0.330899449,0.049040338,6.78e-05,0.103143765
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.069483663,0.000509511,0.004617447,0.190740363,0.010653871,0.137786065,0.023225009
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,0.067012908,0.062669837,0.01613624,0.179808281,0.085962915,0.106119681,0.061020841
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,0.001714401,0.080757473,0.213395561,0.000815827,0.032856213,0.009764367,0.00044154
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,0.011597418,0.028532609,0.009929994,0.005506833,0.098649967,0.028208171,0.012054045
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.100040339,0.014181386,0.080383298,0.027615745,0.019274561,0.021868113,0.006269869
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.023699072,8.49e-05,0.0005958,0.044177034,0.002846454,0.011493473,0.007020487
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,0.036204115,0.010275136,0.01474604,0.015908627,0.010409889,0.016240041,0.043182621
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,0.0,0.008067255,0.013504791,0.0,0.017322707,0.047770809,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.002773296,0.007982337,9.93e-05,4.08e-05,0.007238126,0.001864723,0.010111268
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,5.04e-05,0.007897418,0.079886798,0.0,0.000243982,0.012374979,0.00176616
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.000100847,0.000934103,0.038925575,0.001957985,0.012931034,0.002271571,0.021017308
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.0,0.000424592,0.086043394,8.16e-05,0.000325309,0.0,0.0
