,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.030143965,0.15232236,0.177569148,0.105293583,0.594012355,0.000686559,0.232234452
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.002663167,0.04670489,0.312647957,0.406887439,0.001029621,0.061050964,0.342487711
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,0.015091281,0.295915738,0.0,0.0,0.100269286,1.76e-05,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,0.619360068,0.241351543,0.002023349,0.01238748,0.076667195,0.00047531,0.055300278
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,3.86e-05,0.0,0.184104567,0.118341729,0.000396008,0.643464484,0.28408848
