,1,2,3,4,5,6,7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,0.114461476,0.51282269,0.289856512,0.012563736,0.354830839,0.499271063,0.678691275
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],0.370159338,0.209324049,0.117620774,0.141994697,0.274723487,0.072927615,0.024505475
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,0.189743848,0.047809103,4.96e-05,0.330899449,0.049040338,6.78e-05,0.103143765
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,0.069483663,0.000509511,0.004617447,0.190740363,0.010653871,0.137786065,0.023225009
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,0.067012908,0.062669837,0.01613624,0.179808281,0.085962915,0.106119681,0.061020841
